0,6,0,0,1,0,0,0,1,8,0,0,0
0,6,0,0,1,0,0,0,1,12,1,0,0
0,6,0,0,1,0,0,0,1,8,2,0,0
0,6,0,0,1,0,0,0,1,8,3,0,0
0,6,0,0,1,0,0,0,1,8,4,0,0
0,6,0,0,1,0,0,0,1,11,5,0,0
0,6,0,0,1,0,0,0,1,4,6,0,0
0,6,0,0,1,0,0,0,1,5,7,0,0
0,6,1,0,1,0,0,0,1,2,0,0,0
0,6,1,0,1,0,0,0,1,2,1,0,0
0,6,1,0,1,0,0,0,1,1,2,0,0
0,6,1,0,1,0,0,0,1,3,3,0,0
0,6,1,0,1,0,0,0,1,3,4,0,0
0,6,1,0,1,0,0,0,1,3,5,0,0
0,6,1,0,1,0,0,0,1,1,6,0,0
0,6,1,0,1,0,0,0,1,1,7,0,0
0,6,2,0,1,0,0,0,1,5,0,0,1
0,6,2,0,1,0,0,0,1,2,1,0,1
0,6,2,0,1,0,0,0,1,0,2,0,1
0,6,2,0,1,0,0,0,1,3,3,0,1
0,6,2,0,1,0,0,0,1,2,4,0,1
0,6,2,0,1,0,0,0,1,0,5,0,1
0,6,2,0,1,0,0,0,1,2,6,0,1
0,6,2,0,1,0,0,0,1,0,7,0,1
0,6,3,0,0,0,0,1,0,0,0,0,0
0,6,3,0,0,0,0,1,0,0,1,0,0
0,6,3,0,0,0,0,1,0,0,2,0,0
0,6,3,0,0,0,0,1,0,1,3,0,0
0,6,3,0,0,0,0,1,0,1,4,0,0
0,6,3,0,0,0,0,1,0,0,5,0,0
0,6,3,0,0,0,0,1,0,2,6,0,0
0,6,3,0,0,0,0,1,0,0,7,0,0
0,6,4,0,0,0,0,0,1,2,0,1,0
0,6,4,0,0,0,0,0,1,3,1,1,0
0,6,4,0,0,0,0,0,1,6,2,1,0
0,6,4,0,0,0,0,0,1,3,3,1,0
0,6,4,0,0,0,0,0,1,1,4,1,0
0,6,4,0,0,0,0,0,1,3,5,1,0
0,6,4,0,0,0,0,0,1,6,6,1,0
0,6,4,0,0,0,0,0,1,5,7,1,0
0,6,5,0,0,1,0,0,1,3,0,0,0
0,6,5,0,0,1,0,0,1,2,1,0,0
0,6,5,0,0,1,0,0,1,6,2,0,0
0,6,5,0,0,1,0,0,1,4,3,0,0
0,6,5,0,0,1,0,0,1,6,4,0,0
0,6,5,0,0,1,0,0,1,3,5,0,0
0,6,5,0,0,1,0,0,1,1,6,0,0
0,6,5,0,0,1,0,0,1,4,7,0,0
0,6,6,0,1,1,0,0,1,2,0,0,0
0,6,6,0,1,1,0,0,1,4,1,0,0
0,6,6,0,1,1,0,0,1,3,2,0,0
0,6,6,0,1,1,0,0,1,2,3,0,0
0,6,6,0,1,1,0,0,1,5,4,0,0
0,6,6,0,1,1,0,0,1,1,5,0,0
0,6,6,0,1,1,0,0,1,2,6,0,0
0,6,6,0,1,1,0,0,1,3,7,0,0
0,6,7,1,0,0,0,0,1,7,0,0,0
0,6,7,1,0,0,0,0,1,7,1,0,0
0,6,7,1,0,0,0,0,1,6,2,0,0
0,6,7,1,0,0,0,0,1,5,3,0,0
0,6,7,1,0,0,0,0,1,7,4,0,0
0,6,7,1,0,0,0,0,1,7,5,0,0
0,6,7,1,0,0,0,0,1,7,6,0,0
0,6,7,1,0,0,0,0,1,9,7,0,0
0,6,8,0,1,0,0,1,0,2,0,0,0
0,6,8,0,1,0,0,1,0,0,1,0,0
0,6,8,0,1,0,0,1,0,6,2,0,0
0,6,8,0,1,0,0,1,0,2,3,0,0
0,6,8,0,1,0,0,1,0,3,4,0,0
0,6,8,0,1,0,0,1,0,2,5,0,0
0,6,8,0,1,0,0,1,0,5,6,0,0
0,6,8,0,1,0,0,1,0,5,7,0,0
0,6,9,0,1,0,0,0,1,10,0,0,0
0,6,9,0,1,0,0,0,1,8,1,0,0
0,6,9,0,1,0,0,0,1,6,2,0,0
0,6,9,0,1,0,0,0,1,5,3,0,0
0,6,9,0,1,0,0,0,1,4,4,0,0
0,6,9,0,1,0,0,0,1,8,5,0,0
0,6,9,0,1,0,0,0,1,6,6,0,0
0,6,9,0,1,0,0,0,1,7,7,0,0
0,6,10,0,1,1,0,0,1,5,0,0,0
0,6,10,0,1,1,0,0,1,4,1,0,0
0,6,10,0,1,1,0,0,1,4,2,0,0
0,6,10,0,1,1,0,0,1,2,3,0,0
0,6,10,0,1,1,0,0,1,4,4,0,0
0,6,10,0,1,1,0,0,1,1,5,0,0
0,6,10,0,1,1,0,0,1,1,6,0,0
0,6,10,0,1,1,0,0,1,2,7,0,0
0,6,11,0,1,0,0,0,1,13,0,0,0
0,6,11,0,1,0,0,0,1,7,1,0,0
0,6,11,0,1,0,0,0,1,4,2,0,0
0,6,11,0,1,0,0,0,1,11,3,0,0
0,6,11,0,1,0,0,0,1,7,4,0,0
0,6,11,0,1,0,0,0,1,8,5,0,0
0,6,11,0,1,0,0,0,1,6,6,0,0
0,6,11,0,1,0,0,0,1,9,7,0,0
0,6,12,1,1,1,0,0,1,11,0,0,0
0,6,12,1,1,1,0,0,1,5,1,0,0
0,6,12,1,1,1,0,0,1,7,2,0,0
0,6,12,1,1,1,0,0,1,14,3,0,0
0,6,12,1,1,1,0,0,1,10,4,0,0
0,6,12,1,1,1,0,0,1,12,5,0,0
0,6,12,1,1,1,0,0,1,7,6,0,0
0,6,12,1,1,1,0,0,1,11,7,0,0
0,6,13,0,1,0,0,0,1,6,0,0,0
0,6,13,0,1,0,0,0,1,10,1,0,0
0,6,13,0,1,0,0,0,1,6,2,0,0
0,6,13,0,1,0,0,0,1,3,3,0,0
0,6,13,0,1,0,0,0,1,5,4,0,0
0,6,13,0,1,0,0,0,1,5,5,0,0
0,6,13,0,1,0,0,0,1,5,6,0,0
0,6,13,0,1,0,0,0,1,9,7,0,0
0,6,14,0,1,1,0,0,1,3,0,1,0
0,6,14,0,1,1,0,0,1,2,1,1,0
0,6,14,0,1,1,0,0,1,3,2,1,0
0,6,14,0,1,1,0,0,1,6,3,1,0
0,6,14,0,1,1,0,0,1,4,4,1,0
0,6,14,0,1,1,0,0,1,1,5,1,0
0,6,14,0,1,1,0,0,1,3,6,1,0
0,6,14,0,1,1,0,0,1,4,7,1,0
0,6,15,0,1,0,0,1,0,11,0,0,0
0,6,15,0,1,0,0,1,0,16,1,0,0
0,6,15,0,1,0,0,1,0,13,2,0,0
0,6,15,0,1,0,0,1,0,13,3,0,0
0,6,15,0,1,0,0,1,0,15,4,0,0
0,6,15,0,1,0,0,1,0,4,5,0,0
0,6,15,0,1,0,0,1,0,12,6,0,0
0,6,15,0,1,0,0,1,0,8,7,0,0
0,6,16,0,1,1,0,0,1,1,0,0,0
0,6,16,0,1,1,0,0,1,3,1,0,0
0,6,16,0,1,1,0,0,1,4,2,0,0
0,6,16,0,1,1,0,0,1,0,3,0,0
0,6,16,0,1,1,0,0,1,2,4,0,0
0,6,16,0,1,1,0,0,1,5,5,0,0
0,6,16,0,1,1,0,0,1,6,6,0,0
0,6,16,0,1,1,0,0,1,2,7,0,0
0,6,17,1,1,0,0,0,1,2,0,0,0
0,6,17,1,1,0,0,0,1,3,1,0,0
0,6,17,1,1,0,0,0,1,4,2,0,0
0,6,17,1,1,0,0,0,1,5,3,0,0
0,6,17,1,1,0,0,0,1,2,4,0,0
0,6,17,1,1,0,0,0,1,2,5,0,0
0,6,17,1,1,0,0,0,1,1,6,0,0
0,6,17,1,1,0,0,0,1,2,7,0,0
0,6,18,0,1,0,0,0,1,5,0,0,0
0,6,18,0,1,0,0,0,1,3,1,0,0
0,6,18,0,1,0,0,0,1,1,2,0,0
0,6,18,0,1,0,0,0,1,6,3,0,0
0,6,18,0,1,0,0,0,1,1,4,0,0
0,6,18,0,1,0,0,0,1,2,5,0,0
0,6,18,0,1,0,0,0,1,6,6,0,0
0,6,18,0,1,0,0,0,1,4,7,0,0
0,6,19,0,1,0,0,1,0,8,0,0,0
0,6,19,0,1,0,0,1,0,15,1,0,0
0,6,19,0,1,0,0,1,0,10,2,0,0
0,6,19,0,1,0,0,1,0,6,3,0,0
0,6,19,0,1,0,0,1,0,8,4,0,0
0,6,19,0,1,0,0,1,0,4,5,0,0
0,6,19,0,1,0,0,1,0,8,6,0,0
0,6,19,0,1,0,0,1,0,16,7,0,0
0,6,20,0,1,0,0,1,0,14,0,0,0
0,6,20,0,1,0,0,1,0,16,1,0,0
0,6,20,0,1,0,0,1,0,17,2,0,0
0,6,20,0,1,0,0,1,0,16,3,0,0
0,6,20,0,1,0,0,1,0,17,4,0,0
0,6,20,0,1,0,0,1,0,10,5,0,0
0,6,20,0,1,0,0,1,0,12,6,0,0
0,6,20,0,1,0,0,1,0,8,7,0,0
0,6,21,0,0,0,0,0,1,19,0,0,0
0,6,21,0,0,0,0,0,1,11,1,0,0
0,6,21,0,0,0,0,0,1,13,2,0,0
0,6,21,0,0,0,0,0,1,15,3,0,0
0,6,21,0,0,0,0,0,1,13,4,0,0
0,6,21,0,0,0,0,0,1,14,5,0,0
0,6,21,0,0,0,0,0,1,10,6,0,0
0,6,21,0,0,0,0,0,1,10,7,0,0
0,6,22,0,0,0,0,0,1,4,0,1,0
0,6,22,0,0,0,0,0,1,9,1,1,0
0,6,22,0,0,0,0,0,1,4,2,1,0
0,6,22,0,0,0,0,0,1,9,3,1,0
0,6,22,0,0,0,0,0,1,2,4,1,0
